"","db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status"
"686","MBDC0270",2761,"NCBI MMDB: Molecular Modeling DataBase","http://www.ncbi.nlm.nih.gov/Structure","yes","not_applicable","2016","not_applicable",2014,34,"yes"
"687","MBDC0270",535,"NCBI MMDB: Molecular Modeling DataBase","http://www.ncbi.nlm.nih.gov/Entrez/structure.html","no","not found","not_applicable","not_applicable",2000,38,"yes"
"688","MBDC0272",2719,"NDB: Nucleic Acid Database","http://ndbserver.rutgers.edu","yes","not_applicable","unknown","not_applicable",2014,23,"yes"
"689","MBDC0274",650,"PALI","http://pauling.mbu.iisc.ernet.in/~pali","no","not found","not_applicable","not_applicable",2001,74,"no"
"690","MBDC0274",840,"PALI","http://pauling.mbu.iisc.ernet.in/~pali","no","not found","not_applicable","not_applicable",2003,37,"no"
"691","MBDC0275",668,"PASS2: Protein Alignments organised as Structural Superfamilies","http://www.ncbs.res.in/7Efaculty/mini/campass/pass.html","no","not found","not_applicable","not_applicable",2002,16,"yes"
"692","MBDC0275",2959,"PASS2: Protein Alignments organised as Structural Superfamilies","http://caps.ncbs.res.in/pass2/","yes","not_applicable","unknown","not_applicable",2016,1,"yes"
"693","MBDC0275",2282,"PASS2: Protein Alignments organised as Structural Superfamilies","http://caps.ncbs.res.in/pass2/","yes","not_applicable","unknown","not_applicable",2012,9,"yes"
"694","MBDC0276",533,"RCSB PDB: Protein Data Bank","http://www.rcsb.org/pdb/","yes","not_applicable","2017","not_applicable",2000,16498,"yes"
"695","MBDC0276",2779,"RCSB PDB: Protein Data Bank","http://www.rcsb.org","yes","not_applicable","2017","not_applicable",2015,94,"yes"
"696","MBDC0276",1069,"RCSB PDB: Protein Data Bank","http://www.pdb.org","yes","not_applicable","2017","not_applicable",2005,227,"yes"
"697","MBDC0276",583,"RCSB PDB: Protein Data Bank","http://www.rcsb.org/pdb/","yes","not_applicable","2017","not_applicable",2001,67,"yes"
"698","MBDC0276",736,"RCSB PDB: Protein Data Bank","http://www.pdb.org/","yes","not_applicable","2017","not_applicable",2002,163,"yes"
"699","MBDC0276",941,"RCSB PDB: Protein Data Bank","http://www.pdb.org","yes","not_applicable","2017","not_applicable",2004,91,"yes"
"700","MBDC0276",2442,"RCSB PDB: Protein Data Bank","http://www.rcsb.org","yes","not_applicable","2017","not_applicable",2013,224,"yes"
"701","MBDC0276",877,"RCSB PDB: Protein Data Bank","http://www.pdb.org/","yes","not_applicable","2017","not_applicable",2003,250,"yes"
"702","MBDC0276",2058,"RCSB PDB: Protein Data Bank","http://www.pdb.org","yes","not_applicable","2017","not_applicable",2011,301,"yes"
"703","MBDC0277",605,"PDB-REPRDB","http://www.rwcp.or.jp/papia/","no","can't be reached","not_applicable","not_applicable",2001,57,"no"
"704","MBDC0277",870,"PDB-REPRDB","http://www.cbrc.jp/pdbreprdb/","no","can't be reached","not_applicable","not_applicable",2003,70,"no"
"705","MBDC0278",2759,"EMBL-EBI PDBsum","http://www.ebi.ac.uk/pdbsum","yes","not_applicable","2017","not_applicable",2014,96,"yes"
"706","MBDC0278",610,"EMBL-EBI PDBsum","http://www.biochem.ucl.ac.uk/bsm/pdbsum","yes","not_applicable","2017","not_applicable",2001,300,"yes"
"707","MBDC0278",1819,"EMBL-EBI PDBsum","http://www.ebi.ac.uk/pdbsum","yes","not_applicable","2017","not_applicable",2009,276,"yes"
"708","MBDC0278",1083,"EMBL-EBI PDBsum","http://www.ebi.ac.uk/thornton-srv/databases/pdbsum","yes","not_applicable","2017","not_applicable",2005,273,"yes"
"709","MBDC0280",1008,"ProTherm","http://gibk26.bse.kyutech.ac.jp/jouhou/Protherm/protherm.html","no","can't be reached","not_applicable","not_applicable",2004,149,"no"
"710","MBDC0280",447,"ProTherm","http://www.rtc.riken.go.jp/protherm.html","no","can't be reached","not_applicable","not_applicable",2000,46,"no"
"711","MBDC0280",1194,"ProTherm","http://gibk26.bse.kyutech.ac.jp/jouhou/Protherm/protherm.html","no","can't be reached","not_applicable","not_applicable",2006,88,"no"
"712","MBDC0280",375,"ProTherm","http://www.rtc.riken.go.jp/protherm.html","no","can't be reached","not_applicable","not_applicable",1999,83,"no"
"713","MBDC0280",753,"ProTherm","http://www.rtc.riken.go.jp/jouhou/protherm/protherm.html","no","can't be reached","not_applicable","not_applicable",2002,37,"no"
"714","MBDC0281",834,"PIR RESID","http://pir.georgetown.edu/pirwww/dbinfo/resid.html","no","not found","not_applicable","not_applicable",2003,32,"no"
"715","MBDC0281",589,"PIR RESID","http://pir.georgetown.edu/pirwww/dbinfo/resid.html","no","not found","not_applicable","not_applicable",2001,9,"no"
"716","MBDC0281",399,"PIR RESID","http://www-nbrf.georgetown.edu/pir/searchdb.html","no","not found","not_applicable","not_applicable",1999,4,"no"
"717","MBDC0281",488,"PIR RESID","http://pir.georgetown.edu/pirwww/dbinfo/resid.html","no","not found","not_applicable","not_applicable",2000,12,"no"
"718","MBDC0282",700,"SCOP: Structural Classification of Proteins","http://scop.mrc-lmb.cam.ac.uk/scop","yes","not_applicable","2009","not_applicable",2002,384,"yes"
"719","MBDC0282",2599,"SCOP: Structural Classification of Proteins","http://scop2.mrc-lmb.cam.ac.uk/","yes","not_applicable","2013","Naming; harmonized with scop since expending and replacing "" SCOP2 is a successor to the Structural Classification of Proteins … SCOP""",2014,57,"yes"
"720","MBDC0282",1030,"SCOP: Structural Classification of Proteins","http://scop.mrc-lmb.cam.ac.uk/scop","yes","not_applicable","2009","not_applicable",2004,696,"yes"
"721","MBDC0282",1704,"SCOP: Structural Classification of Proteins","http://scop.mrc-lmb.cam.ac.uk/scop","yes","not_applicable","2009","not_applicable",2008,657,"yes"
"722","MBDC0282",197,"SCOP: Structural Classification of Proteins","http://scop.mrc-lmb.cam.ac.uk/scop/","yes","not_applicable","2009","not_applicable",1997,182,"yes"
"723","MBDC0282",348,"SCOP: Structural Classification of Proteins","http://scop.mrc-lmb.cam.ac.uk/scop/","yes","not_applicable","2009","not_applicable",1999,163,"yes"
"724","MBDC0282",522,"SCOP: Structural Classification of Proteins","http://scop.mrc-lmb.cam.ac.uk/scop/","yes","not_applicable","2009","not_applicable",2000,439,"yes"
"725","MBDC0285",2147,"SUPERFAMILY","http://supfam.org","yes","not_applicable","unknown","not_applicable",2011,74,"yes"
"726","MBDC0285",724,"SUPERFAMILY","http://supfam.org","yes","not_applicable","unknown","not_applicable",2002,180,"yes"
"727","MBDC0285",1038,"SUPERFAMILY","http://supfam.org","yes","not_applicable","unknown","not_applicable",2004,168,"yes"
"728","MBDC0285",2931,"SUPERFAMILY","http://supfam.org","yes","not_applicable","unknown","not_applicable",2015,17,"yes"
"729","MBDC0285",1383,"SUPERFAMILY","http://supfam.org","yes","not_applicable","unknown","not_applicable",2007,149,"yes"
"730","MBDC0285",1757,"SUPERFAMILY","http://supfam.org/","yes","not_applicable","unknown","not_applicable",2009,182,"yes"
"731","MBDC0288",656,"BAliBASE: Benchmark Alignment dataBASE","http://www-igbmc.u-strasbg.fr/BioInfo/BAliBASE2/index.html","no","not found","not_applicable","not_applicable",2001,106,"no"
"732","MBDC0292",2587,"UniCarbKB","http://unicarbkb.org","yes","not_applicable","unknown","not_applicable",2014,40,"yes"
"733","MBDC0293",749,"HOX Pro DB","http://www.iephb.nw.ru/hoxpro","yes","not_applicable","unknown","not_applicable",2002,17,"yes"
"734","MBDC0293",480,"HOX Pro DB","http://www.mssm.edu/molbio/hoxpro","no","related generic reseach institution site redirect","not_applicable","not_applicable",2000,17,"yes"
"735","MBDC0294",1264,"IGC: Imprinted Gene Catalogue","www.otago.ac.nz/IGC","yes","not_applicable","unknown","not_applicable",2006,45,"yes"
"736","MBDC0294",633,"IGC: Imprinted Gene Catalogue","http://www.otago.ac.nz/IGC","yes","not_applicable","unknown","not_applicable",2001,173,"yes"
"737","MBDC0296",309,"MPDB: Molecular Probe Data Base","http://www.biotech.ist.unige.it/interlab/mpdb.html","no","can't be reached","not_applicable","not_applicable",1998,2,"no"
"738","MBDC0296",45,"MPDB: Molecular Probe Data Base","Server","not_www","not_applicable","not_applicable","not_applicable",1993,3,"no"
"739","MBDC0296",77,"MPDB: Molecular Probe Data Base","Server","not_www","not_applicable","not_applicable","not_applicable",1994,4,"no"
"740","MBDC0296",153,"MPDB: Molecular Probe Data Base","http://www.ist.unige.it/interlab/mpdb.html","no","can't be reached","not_applicable","not_applicable",1996,2,"no"
"741","MBDC0296",27,"MPDB: Molecular Probe Data Base","Server","not_www","not_applicable","not_applicable","not_applicable",1992,4,"no"
"742","MBDC0296",200,"MPDB: Molecular Probe Data Base","http://www.biotech.ist.unige.it/interlab/mpdb.html","no","can't be reached","not_applicable","not_applicable",1997,4,"no"
"743","MBDC0297",2775,"NCBI Taxonomy","http://www.ncbi.nlm.nih.gov/taxonomy","yes","not_applicable","unknown","not_applicable",2015,18,"yes"
"744","MBDC0297",2258,"NCBI Taxonomy","http://www.ncbi.nlm.nih.gov/taxonomy","yes","not_applicable","unknown","not_applicable",2012,159,"yes"
"745","MBDC0299",713,"RIDOM","http://www.ridom.de/","yes","not_applicable","2016","not_applicable",2002,96,"yes"
"746","MBDC0300",662,"SWEET-DB","http://www.dkfz.de/spec2/sweetdb/nar/","no","not found","not_applicable","not_applicable",2002,62,"no"
"747","MBDC0303",690,"VirOligo","http://viroligo.okstate.edu/","yes","not_applicable","2015","not_applicable",2002,14,"yes"
"748","MBDC0304",826,"WorfDB: Worm ORFeome DataBase","http://worfdb.dfci.harvard.edu","yes","not_applicable","unknown","not_applicable",2003,30,"yes"
"749","MBDC0307",723,"yMGV: yeast Microarray Global Viewer","http://transcriptome.ens.fr/ymgv","no","related generic reseach institution site redirect","not_applicable","not_applicable",2002,23,"no"
"750","MBDC0307",930,"yMGV: yeast Microarray Global Viewer","http://transcriptome.ens.fr/ymgv","no","related generic reseach institution site redirect","not_applicable","not_applicable",2004,6,"no"
"751","MBDC0309",719,"S/MARt DB","http://transfac.gbf.de/SMARtDB/","no","can't be reached","not_applicable","not_applicable",2002,47,"no"
"752","MBDC0311",1467,"TransportDB","http://www.membranetransport.org/","yes","not_applicable","unknown","not_applicable",2007,208,"yes"
"753","MBDC0311",944,"TransportDB","http://www.membranetransport.org","yes","not_applicable","unknown","not_applicable",2004,145,"yes"
"754","MBDC0312",1002,"trome","http://www.ch.embnet.org/software/fetch.html","yes","not_applicable","not_applicable","not_applicable",2004,5,"yes"
"755","MBDC0313",2516,"TropGENE-DB","http://tropgenedb.cirad.fr","yes","not_applicable","unknown","not_applicable",2013,8,"yes"
"756","MBDC0313",984,"TropGENE-DB","http://tropgenedb.cirad.fr","yes","not_applicable","unknown","not_applicable",2004,16,"yes"
"757","MBDC0314",1033,"TrSDB: TranScout Database","http://ibb.uab.es/trsdb","yes","not_applicable","2004","not_applicable",2004,11,"yes"
"758","MBDC0315",2997,"TTD: Therapeutic Target Database","http://bidd.nus.edu.sg/group/ttd/ttd.asp","no","service unavailable","not_applicable","not_applicable",2016,4,"yes"
"759","MBDC0315",2007,"TTD: Therapeutic Target Database","http://bidd.nus.edu.sg/group/cjttd/TTD.asp","yes","not_applicable","unknown","not_applicable",2010,96,"yes"
"760","MBDC0315",2245,"TTD: Therapeutic Target Database","http://bidd.nus.edu.sg/group/ttd/ttd.asp","no","service unavailable","not_applicable","not_applicable",2012,179,"yes"
"761","MBDC0315",2679,"TTD: Therapeutic Target Database","http://bidd.nus.edu.sg/group/ttd/ttd.asp","no","service unavailable","not_applicable","not_applicable",2014,42,"yes"
"762","MBDC0315",715,"TTD: Therapeutic Target Database","http://xin.cz3.nus.edu.sg/group/ttd/ttd.asp","no","can't be reached","not_applicable","not_applicable",2002,175,"yes"
"763","MBDC0316",1650,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2008,393,"yes"
"764","MBDC0316",1298,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2006,346,"yes"
"765","MBDC0316",1378,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2007,16,"yes"
"766","MBDC0316",2893,"UCSC Genome Browser Database","http://genome.ucsc.edu","yes","not_applicable","2017","not_applicable",2015,145,"yes"
"767","MBDC0316",1836,"UCSC Genome Browser Database","http://genome.ucsc.edu","yes","not_applicable","2017","not_applicable",2009,266,"yes"
"768","MBDC0316",2131,"UCSC Genome Browser Database","http://genome.ucsc.edu","yes","not_applicable","2017","not_applicable",2011,694,"yes"
"769","MBDC0316",803,"UCSC Genome Browser Database","http://genome.ucsc.edu","yes","not_applicable","2017","not_applicable",2003,995,"yes"
"770","MBDC0316",2721,"UCSC Genome Browser Database","http://genome.ucsc.edu","yes","not_applicable","2017","not_applicable",2014,332,"yes"
"771","MBDC0316",3119,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2016,10,"yes"
"772","MBDC0316",1385,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2007,219,"yes"
"773","MBDC0316",2410,"UCSC Genome Browser Database","http://genome.ucsc.edu","yes","not_applicable","2017","not_applicable",2013,425,"yes"
"774","MBDC0316",2329,"UCSC Genome Browser Database","http://genome.ucsc.edu","yes","not_applicable","2017","not_applicable",2012,220,"yes"
"775","MBDC0316",1979,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2010,439,"yes"
"776","MBDC0318",1896,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2010,727,"yes"
"777","MBDC0318",1188,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2006,637,"yes"
"778","MBDC0318",1026,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2004,1058,"yes"
"779","MBDC0318",2900,"Uniprot: Universal Protein Resource","http://www.uniprot.org/","yes","not_applicable","2017","not_applicable",2015,638,"yes"
"780","MBDC0318",1360,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2007,350,"yes"
"781","MBDC0318",1642,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2008,531,"yes"
"782","MBDC0318",2424,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2013,399,"yes"
"783","MBDC0318",1091,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2005,1081,"yes"
"784","MBDC0318",1784,"Uniprot: Universal Protein Resource","www.uniprot.org","yes","not_applicable","2017","not_applicable",2009,402,"yes"
"785","MBDC0318",2712,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2014,657,"yes"
"786","MBDC0318",2107,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2011,431,"yes"
"787","MBDC0318",2404,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2012,798,"yes"
"788","MBDC0322",1708,"GTOP: Genomes TO Protein","http://spock.genes.nig.ac.jp/~genome/gtop.html","yes","not_applicable","2010","not_applicable",2009,22,"yes"
"789","MBDC0322",667,"GTOP: Genomes TO Protein","http://spock.genes.nig.ac.jp/~genome/gtop.html","yes","not_applicable","2010","not_applicable",2002,57,"yes"
"790","MBDC0324",683,"HOWDY","http://www-alis.tokyo.jst.go.jp/HOWDY/","no","can't be reached","not_applicable","not_applicable",2002,6,"no"
"791","MBDC0328",2277,"GeneDB","http://www.genedb.org/","yes","not_applicable","unknown","not_applicable",2012,96,"yes"
"792","MBDC0328",964,"GeneDB","http://www.genedb.org/","yes","not_applicable","unknown","not_applicable",2004,178,"yes"
"793","MBDC0329",1081,"GeneNet","http://wwwmgs.bionet.nsc.ru/mgs/gnw/genenet/","yes","not_applicable","unknown","not_applicable",2005,16,"yes"
"794","MBDC0329",687,"GeneNet","http://wwwmgs.bionet.nsc.ru/mgs/systems/genenet/","yes","not_applicable","unknown","not_applicable",2002,16,"yes"
"795","MBDC0330",1032,"GenePaint.org","http://www.genepaint.org","yes","not_applicable","2016","not_applicable",2004,289,"yes"
"796","MBDC0331",1241,"MODBASE","http://salilab.org/modbase","yes","not_applicable","2013","not_applicable",2006,169,"yes"
"797","MBDC0331",2716,"MODBASE","http://salilab.org/modbase","yes","not_applicable","2013","not_applicable",2014,39,"yes"
"798","MBDC0331",2065,"MODBASE","http://salilab.org/modbase","yes","not_applicable","2013","not_applicable",2011,167,"yes"
"799","MBDC0331",453,"MODBASE","http://guitar.rockefeller.edu/modbase/","no","can't be reached","not_applicable","not_applicable",2000,58,"yes"
"800","MBDC0331",945,"MODBASE","http://salilab.org/modbase","yes","not_applicable","2013","not_applicable",2004,170,"yes"
"801","MBDC0331",730,"MODBASE","http://guitar.rockefeller.edu/modbase","no","can't be reached","not_applicable","not_applicable",2002,78,"yes"
"802","MBDC0331",1865,"MODBASE","http://salilab.org/modbase","yes","not_applicable","2013","not_applicable",2009,121,"yes"
"803","MBDC0336",678,"RiceGAAS","http://RiceGAAS.dna.affrc.go.jp/","yes","not_applicable","unknown","Service Status; THIS WEB SITE WILL BE CLOSED IN MARCH, 2017.",2002,102,"yes"
"804","MBDC0337",843,"CORG: Comparative Regulatory Genomics","http://corg.molgen.mpg.de","no","can't be reached","not_applicable","not_applicable",2003,57,"no"
"805","MBDC0337",1450,"CORG: Comparative Regulatory Genomics","http://corg.eb.tuebingen.mpg.de","no","can't be reached","not_applicable","not_applicable",2007,1,"no"
"806","MBDC0338",781,"EMBL-EBI ArrayExpress","http://www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2003,523,"yes"
"807","MBDC0338",1156,"EMBL-EBI ArrayExpress","http://www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2005,235,"yes"
"808","MBDC0338",1764,"EMBL-EBI ArrayExpress","http://www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2009,310,"yes"
"809","MBDC0338",2913,"EMBL-EBI ArrayExpress","http://www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2015,71,"yes"
"810","MBDC0338",2576,"EMBL-EBI ArrayExpress","http://www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2013,201,"yes"
"811","MBDC0338",1512,"EMBL-EBI ArrayExpress","www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2007,316,"yes"
"812","MBDC0338",2161,"EMBL-EBI ArrayExpress","http://www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2011,212,"yes"
"813","MBDC0339",850,"MEPD: Medaka Expression Pattern Database ","http://medaka.dsp.jst.go.jp/MEPD","no","can't be reached","not_applicable","not_applicable",2003,18,"yes"
"814","MBDC0339",3081,"MEPD: Medaka Expression Pattern Database ","http://mepd.cos.uni-heidelberg.de/","yes","not_applicable","unknown","not_applicable",2016,1,"yes"
"815","MBDC0340",339,"TRANSFAC","http://transfac.gbf.de/","no","can't be reached","not_applicable","not_applicable",1999,263,"yes"
"816","MBDC0340",475,"TRANSFAC","http://transfac.gbf.de/TRANSFAC/","no","can't be reached","not_applicable","not_applicable",2000,911,"yes"
"817","MBDC0340",879,"TRANSFAC","http://www.gene-regulation.com","yes","not_applicable","unknown","Service Status; Funding; commerical veriosn + free version that requires an account",2003,1313,"yes"
"818","MBDC0340",264,"TRANSFAC","http://transfac.gbf.de/TRANSFAC","no","can't be reached","not_applicable","not_applicable",1998,1236,"yes"
"819","MBDC0340",219,"TRANSFAC","http://transfac.gbf-braunschweig.de","no","can't be reached","not_applicable","not_applicable",1997,122,"yes"
"820","MBDC0340",640,"TRANSFAC","http://www.gene-regulation.de/","no","unrelated site redirect","not_applicable","not_applicable",2001,510,"yes"
"821","MBDC0340",145,"TRANSFAC","http://transfac.gbf-braunschweig.de","no","can't be reached","not_applicable","not_applicable",1996,627,"yes"
"822","MBDC0340",1236,"TRANSFAC","http://www.gene-regulation.com/pub/databases.html","yes","not_applicable","unknown","not_applicable",2006,1132,"yes"
"823","MBDC0341",1201,"TRANSPATH","http://www.gene-regulation.com/pub/databases.html","yes","not_applicable","unknown","not_applicable",2006,82,"yes"
"824","MBDC0341",791,"TRANSPATH","http://www.biobase.de/pages/products/databases.html","yes","not_applicable","unknown","Service Status; Funding; commerical veriosn + free version that requires an account",2003,64,"yes"
"825","MBDC0342",449,"YIDB: Yeast Intron DataBase","http://www.embl-heidelberg.de/Externallnfo/seraphin/yidb.html","no","not found","not_applicable","not_applicable",2000,34,"no"
"826","MBDC0345",682,"TRANSCompel","http://www.gene-regulation.com/pub/databases.html#transcompel","yes","not_applicable","2005","not_applicable",2002,88,"yes"
"827","MBDC0350",789,"GeneCards","http://bioinfo.weizmann.ac.il/cards/","no","not found","not_applicable","not_applicable",2003,24,"no"
"828","MBDC0351",808,"GPI: GenoPlante-Info","http://genoplante-info.infobiogen.fr/","no","can't be reached","not_applicable","not_applicable",2003,24,"no"
"829","MBDC0352",867,"HGT-DB: Horizontal Gene Transfer DataBase","http://www.fut.es/~debb/HGT","no","service unavailable","not_applicable","not_applicable",2003,168,"no"
"830","MBDC0354",818,"PEDANT","http://pedant-gsf.de","no","can't be reached","not_applicable","not_applicable",2003,94,"no"
"831","MBDC0354",1799,"PEDANT","http://pedant.gsf.de","no","can't be reached","not_applicable","not_applicable",2009,60,"no"
"832","MBDC0354",1142,"PEDANT","http://pedant.gsf.de","no","can't be reached","not_applicable","not_applicable",2005,43,"no"
"833","MBDC0354",1403,"PEDANT","http://pedant.gsf.de","no","can't be reached","not_applicable","not_applicable",2007,18,"no"
"834","MBDC0355",1696,"PlantGDB: Genome DataBase","http://www.plantgdb.org/","yes","not_applicable","2012","Funding; “PlantGDB's NSF funding has ended and the website is no longer being updated. However, you can check out a related project from the Brendel Lab, xGDBvm …”",2008,131,"yes"
"835","MBDC0355",935,"PlantGDB: Genome DataBase","http://www.plantgdb.org/","yes","not_applicable","2012","not_applicable",2004,96,"yes"
"836","MBDC0356",798,"RTPrimerDB","http://www.realtimeprimerdatabase.ht.st","no","can't be reached","not_applicable","not_applicable",2003,164,"yes"
"837","MBDC0356",1802,"RTPrimerDB","http://www.rtprimerdb.org","yes","not_applicable","2006","not_applicable",2009,83,"yes"
"838","MBDC0356",1312,"RTPrimerDB","http://medgen.ugent.be/rtprimerdb","no","forbidden","not_applicable","not_applicable",2006,85,"yes"
"839","MBDC0357",596,"SGD: Saccharomyces Genome Database","genome-www.stanford.edu/Saccharomyces/","yes","not_applicable","2017","Link; that is the correct URL as in PDF and it does redirect properly",2001,48,"yes"
"840","MBDC0357",718,"SGD: Saccharomyces Genome Database","http://genome-www.stanford.edu/Saccharomyces","yes","not_applicable","2017","not_applicable",2002,262,"yes"
"841","MBDC0357",532,"SGD: Saccharomyces Genome Database","http://genome-www.stanford.edu/Saccharomyces/","yes","not_applicable","2017","not_applicable",2000,69,"yes"
"842","MBDC0357",1045,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org/","yes","not_applicable","2017","not_applicable",2005,32,"yes"
"843","MBDC0357",2347,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org","yes","not_applicable","2017","not_applicable",2012,463,"yes"
"844","MBDC0357",1444,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org/","yes","not_applicable","2016","not_applicable",2007,59,"yes"
"845","MBDC0357",1020,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org/","yes","not_applicable","2017","not_applicable",2004,194,"yes"
"846","MBDC0357",258,"SGD: Saccharomyces Genome Database","http://genome-www.stanford.edu/Saccharomyces/","yes","not_applicable","2017","not_applicable",1998,588,"yes"
"847","MBDC0357",1662,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org","yes","not_applicable","2016","not_applicable",2008,167,"yes"
"848","MBDC0357",858,"SGD: Saccharomyces Genome Database","http://genome-www.stanford.edu/Saccharomyces/","yes","not_applicable","2017","not_applicable",2003,46,"yes"
"849","MBDC0357",3033,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org","yes","not_applicable","2017","not_applicable",2016,1,"yes"
"850","MBDC0357",343,"SGD: Saccharomyces Genome Database","http://genome-www.stanford.edu/Saccharomyces","yes","not_applicable","2017","not_applicable",1999,45,"yes"
"851","MBDC0357",1945,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org","yes","not_applicable","2017","not_applicable",2010,86,"yes"
"852","MBDC0357",2593,"SGD: Saccharomyces Genome Database","http://www.yeastgenome.org","yes","not_applicable","2017","not_applicable",2014,34,"yes"
"853","MBDC0358",774,"SOURCE","http://source.stanford.edu","yes","not_applicable","2015","not_applicable",2003,333,"yes"
"854","MBDC0359",1633,"ToxoDB","http://ToxoDB.org","yes","not_applicable","2017","not_applicable",2008,200,"yes"
"855","MBDC0359",848,"ToxoDB","http://ToxoDB.org","yes","not_applicable","2017","not_applicable",2003,126,"yes"
"856","MBDC0362",255,"IARC p53 Database","http://www.iarc.fr/p53/homepage.htm","no","not found","not_applicable","Provenance; database of these mutations was initiated by M. Hollstein and C. C. Harris in 1990",1998,379,"no"
"857","MBDC0364",717,"CSDBase: Cold Shock Domain","http://www.chemie.uni-marburg.de/∼csdbase/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2002,12,"no"
"858","MBDC0365",516,"HIVdb: HIV Drug Resistance Database","http://hivdb.stanford.edu","yes","not_applicable","2016","not_applicable",2000,62,"yes"
"859","MBDC0365",357,"HIVdb: HIV Drug Resistance Database","http://hivdb.stanford.edu","yes","not_applicable","2016","Naming; reourse name in paper title is more elaborate but website is what's in colum G",1999,107,"yes"
"860","MBDC0365",635,"HIVdb: HIV Drug Resistance Database","http://hivdb.stanford.edu","yes","not_applicable","2016","not_applicable",2001,79,"yes"
"861","MBDC0365",890,"HIVdb: HIV Drug Resistance Database","http://hivdb.stanford.edu","yes","not_applicable","2016","not_applicable",2003,407,"yes"
"862","MBDC0366",789,"HORDE: Human Olfactory Receptor Data Explora-torium","http://bioinfo.weizmann.ac.il/HORDE","no","not found","not_applicable","not_applicable",2003,24,"no"
"863","MBDC0367",2815,"EMBL-EBI IPD: Immuno Polymorphism Database","http://www.ebi.ac.uk/ipd/","yes","not_applicable","unknown","not_applicable",2015,219,"yes"
"864","MBDC0367",2523,"EMBL-EBI IPD: Immuno Polymorphism Database","http://www.ebi.ac.uk/ipd/","yes","not_applicable","unknown","not_applicable",2013,81,"yes"
"865","MBDC0367",1097,"EMBL-EBI IPD: Immuno Polymorphism Database","http://www.ebi.ac.uk/ipd/","yes","not_applicable","unknown","not_applicable",2005,116,"yes"
"866","MBDC0367",2020,"EMBL-EBI IPD: Immuno Polymorphism Database","http://www.ebi.ac.uk/ipd/","yes","not_applicable","unknown","not_applicable",2010,102,"yes"
"867","MBDC0368",785,"Lipase Engineering Database","http://www.led.uni-stuttgart.de","yes","not_applicable","2009","not_applicable",2003,111,"yes"
"868","MBDC0369",814,"NPD: Nuclear Protein Database","http://npd.hgu.mrc.ac.uk","yes","not_applicable","unknown","not_applicable",2003,67,"yes"
"869","MBDC0371",560,"PlantsP","http://PlantsP.sdsc.edu","yes","not_applicable","2011","not_applicable",2001,47,"yes"
"870","MBDC0371",876,"PlantsP","http://plantsp.sdsc.edu","yes","not_applicable","2011","not_applicable",2003,23,"yes"
"871","MBDC0372",822,"SDAP: Structural Database of Allergenic Proteins","http://fermi.utmb.edu/SDAP","yes","not_applicable","unknown","not_applicable",2003,125,"yes"
